HNO3_190_Hz,HNO3_191_Hz,CalKey,IH20_145_Hz,I_127_Hz,time,N2ZeroKey,ScrubberZeroKey
9920.520335,610.7521243,0,1277087.688,2552637.672,3648071920,0,0
10050.23718,488.0772904,0,1284100.342,2559430.122,3648071921,0,0
9983.898699,551.3067823,0,1283152.676,2555312.729,3648071922,0,0
10085.38902,684.26691,0,1285252.19,2557156.372,3648071923,0,0
10078.45774,677.2080902,0,1310347.271,2593704.033,3648071924,0,0
9977.03895,351.5574383,0,1323239.803,2661114.311,3648071925,0,0
9655.893594,585.4496732,0,1312228.203,2649727.249,3648071926,0,0
9832.590818,665.171491,0,1331914.806,2699246.407,3648071927,0,0
9732.139856,653.0678831,0,1361500.931,2733314.133,3648071928,0,0
9649.951011,692.4082991,0,1363292.694,2745909.5,3648071929,0,0
9488.777816,565.5615125,0,1378590.202,2754608.154,3648071930,0,0
9635.982662,654.0879142,0,1370350.552,2747537.041,3648071931,0,0
9599.597007,667.8104866,0,1360270.5,2712226.677,3648071932,0,0
9473.042935,621.5852685,0,1366589.26,2729183.96,3648071933,0,0
9545.004368,696.4780856,0,1400449.085,2777393.341,3648071934,0,0
9697.737545,651.0404404,0,1381269.932,2764976.12,3648071935,0,0
9418.000281,661.092205,0,1365147.781,2726952.171,3648071936,0,0
9309.094399,640.4832937,0,1385201.74,2754737.473,3648071937,0,0
9728.765488,530.9560336,0,1392636.967,2775080.872,3648071938,0,0
9549.088031,631.0361903,0,1388455.105,2767882.919,3648071939,0,0
9458.368272,632.6413248,0,1398822.212,2806383.705,3648071940,0,0
9534.937888,678.0760828,0,1383014.584,2755414.581,3648071941,0,0
9401.220828,576.382596,0,1392060.28,2774723.244,3648071942,0,0
9589.200467,639.1083822,0,1399991.703,2797987.747,3648071943,0,0
9344.059229,658.9498371,0,1386639.5,2782682.61,3648071944,0,0
9464.399517,559.8051473,0,1396118.832,2781234.169,3648071945,0,0
9414.864331,551.8668797,0,1383829.308,2752939.224,3648071946,0,0
9566.900134,679.9555384,0,1395863.247,2784310.15,3648071947,0,0
9418.335557,637.9300728,0,1389900.017,2775022.125,3648071948,0,0
9369.846433,685.0785576,0,1387930.679,2769233.894,3648071949,0,0
9439.231455,649.7934461,0,1383932.781,2760406.113,3648071950,0,0
9440.883994,512.6921926,0,1384440.613,2766149.521,3648071951,0,0
9459.62742,633.1637967,0,1399781.609,2791380.119,3648071952,0,0
9360.154718,598.050328,0,1401635.647,2787849.236,3648071953,0,0
9268.546104,560.7249215,0,1392837.906,2778159.142,3648071954,0,0
9507.507831,329.3624381,0,1396895.218,2766428.185,3648071955,0,0
9423.038363,505.5807531,0,1419541.836,2826749.802,3648071956,0,0
9532.634169,512.78756,0,1402072.239,2795877.647,3648071957,0,0
9404.201806,568.4545729,0,1400092.03,2790695.381,3648071958,0,0
9368.098527,705.19289,0,1393679.81,2780568.886,3648071959,0,0
9292.910993,695.4207085,0,1393303.394,2771658.134,3648071960,0,0
9312.706441,472.7944732,0,1387796.307,2761637.688,3648071961,0,0
9326.841682,524.2839921,0,1421390.438,2822666.74,3648071962,0,0
9533.417225,684.3928248,0,1417134.285,2816847.992,3648071963,0,0
9325.297177,671.4535877,0,1402327.061,2787648.582,3648071964,0,0
9375.941008,598.5683296,0,1393084.24,2758383.751,3648071965,0,0
9264.38868,737.7641276,0,1396409.321,2777107.43,3648071966,0,0
9266.670793,598.8386925,0,1395360.088,2773276.52,3648071967,0,0
9484.563023,595.6717301,0,1412287.807,2801648.903,3648071968,0,0
9205.67885,655.6654349,0,1385714.149,2750942.993,3648071969,0,0
9206.093103,518.6295137,0,1399842.453,2780866.814,3648071970,0,0
9357.255697,630.5397488,0,1396058.941,2775125.885,3648071971,0,0
9422.79771,571.2815095,0,1402145.1,2788423.347,3648071972,0,0
9551.490843,474.8607054,0,1410421.181,2800779.724,3648071973,0,0
9237.11583,564.2987788,0,1411757.278,2805008.698,3648071974,0,0
9209.217131,494.385045,0,1382283.497,2757012.749,3648071975,0,0
9257.167578,533.990236,0,1385587.215,2762396.24,3648071976,0,0
9488.419443,487.5374958,0,1397700.405,2784454.918,3648071977,0,0
9440.455586,621.2379783,0,1398322.773,2777052.689,3648071978,0,0
9206.964076,347.0696509,0,1410933.971,2791003.227,3648071979,0,0
9404.815733,623.9332724,0,1417063.427,2810971.642,3648071980,0,0
9397.706389,574.1632078,0,1418280.888,2814041.328,3648071981,0,0
9298.291802,663.6137608,0,1388673.878,2754927.826,3648071982,0,0
9273.560345,602.6617251,0,1413387.489,2791979.027,3648071983,0,0
9440.466017,589.6994844,0,1415999.794,2805973.434,3648071984,0,0
9406.913817,501.5284754,0,1409122.562,2805274.391,3648071985,0,0
9267.733991,652.3515098,0,1408251.858,2783644.295,3648071986,0,0
9379.884601,689.3894635,0,1409132.671,2783275.795,3648071987,0,0
9270.393103,701.6929332,0,1404750.443,2772017.86,3648071988,0,0
9239.586443,659.7050466,0,1388473.225,2755302.429,3648071989,0,0
9317.132086,684.2747796,0,1410181.713,2798347.855,3648071990,0,0
9410.87231,539.0963517,0,1423004.913,2809201.05,3648071991,0,0
9351.055324,681.8486843,0,1406130.791,2789185.143,3648071992,0,0
9472.797066,580.1040679,0,1426507.759,2831533.623,3648071993,0,0
9698.712081,661.2498779,0,1433342.934,2828402.901,3648071994,0,0
9419.666976,701.4373783,0,1422542,2808304.405,3648071995,0,0
9367.840737,674.6298168,0,1414953.423,2788514.9,3648071996,0,0
9176.561981,666.8421905,0,1399864.292,2777001.19,3648071997,0,0
9381.66976,671.5936586,0,1382755.089,2746118.164,3648071998,0,0
9185.029566,654.7217257,0,1410962.296,2794398.308,3648071999,0,0
9434.472769,686.9064644,0,1424155.235,2806286.049,3648072000,0,0
