A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
158.20238,167.88235,686.69434,333.66446,313.93539,156.55247,397.95889,219.78435,275.12283,103.70152,205.92302,308.36862,234.37007,305.39511,425.16418,339.46655,411.52982,743.97925,976.90143,493.57184,170.28949,390.37317,295.73868,191.52179,217.99358,174.03334,281.23013,178.79004,123.81024,242.78532,239.01036,109.30435,133.52357,182.43155,134.17545,84.543427,110.08769,122.05128,146.51413,94.080826,98.788361,131.74158,84.361717,103.06473,96.225105,88.552742,69.602493,80.474388,78.501526,72.597076,78.522774,74.451439,71.916046,59.811703,54.775593,53.155262,53.49617,57.001072,46.764015,42.01223,43.477863,41.507,44.911804,39.150913,42.151886,40.830399,39.018036,40.47213,36.492634,33.625542,33.079918,31.043678,27.56484,31.408556,26.566591,28.98214,26.58424,26.939676,25.908266,23.296484,22.793261,24.883299,22.752563,23.61825,24.502058,24.553116
120.26317,229.5425,659.73199,216.08119,278.12018,248.88248,232.51535,173.29555,319.66977,281.62805,263.68616,135.51556,255.18103,270.59045,509.16016,190.2411,417.51129,1322.061,365.1134,368.289,304.66138,472.63593,278.207,183.09929,220.87816,203.41045,349.24091,159.01418,185.5757,240.34428,242.11404,158.95168,120.25219,196.70248,165.99918,117.43326,130.63426,95.617691,123.64925,98.44809,105.52396,90.792374,96.102478,101.98901,97.032906,75.532837,61.288784,84.50576,83.978256,56.99284,61.065121,58.031521,57.637726,56.501266,57.648357,56.385235,58.919502,53.339268,41.139599,40.770882,39.183994,34.011642,36.466194,34.584526,38.332397,34.467484,31.807772,31.541805,31.787373,29.163229,30.355898,29.012316,28.350548,26.432642,27.144836,27.909735,25.185593,24.143818,25.196707,23.081181,22.882637,21.146715,23.85425,23.343058,23.639847,21.386988
54.946854,73.171906,790.02179,257.42264,310.39426,201.76523,311.28125,385.01175,462.72665,444.54239,385.26782,127.95255,267.83688,329.20575,711.81384,300.87921,374.17935,324.62714,310.43274,402.03732,435.64114,494.54074,159.89752,248.14432,280.15378,243.06357,377.14172,204.88763,160.2686,197.38492,247.86394,118.47988,147.93805,163.32761,292.25803,142.74292,122.81087,126.49056,130.50284,109.87388,129.04515,98.529228,87.067825,92.458351,104.25381,108.9403,81.898407,83.967552,82.030624,71.008636,76.25441,63.577244,62.539642,61.666752,59.47945,53.027012,55.778595,60.170513,45.171478,49.37273,51.642567,40.355202,40.944809,43.688728,35.654915,38.302326,35.796844,32.916294,35.37405,35.95034,34.418354,35.028637,32.50127,30.242018,28.886484,31.019939,31.796072,28.497881,27.056049,27.297073,27.219017,27.569992,25.87664,26.323418,25.425184,25.168175
127.05882,126.57859,767.47107,406.33047,262.4108,281.94971,304.08099,290.45645,469.55362,483.47772,357.2598,429.59695,244.44029,414.11258,471.4964,160.12303,427.46237,272.99536,321.97931,654.87262,323.88129,370.05048,229.11888,166.99136,239.01889,188.55142,344.66776,145.41885,192.87819,242.99013,266.09134,147.33339,159.10222,258.01508,241.252,118.41182,113.32005,111.14587,109.6043,122.77601,100.12974,124.69354,117.67029,93.681786,103.00694,100.76995,77.671082,98.778961,85.13781,74.577301,63.744614,60.908535,73.857956,70.304131,60.381458,53.291927,49.983173,57.413128,46.159706,44.344284,42.696983,45.57296,35.225521,38.193581,39.588211,37.95351,31.684896,35.010788,33.0354,31.303879,34.793285,34.39101,31.02952,29.323561,28.673168,29.212879,29.083282,29.570833,26.775009,26.431717,26.698515,25.589647,24.790653,25.481482,25.447168,23.373297
85.754211,160.58401,801.91962,329.05573,192.92116,185.04446,180.70076,376.35736,303.24734,210.00217,289.99774,324.07831,325.91809,362.85733,592.22357,232.90887,362.17038,338.96072,226.51297,834.58508,278.08313,340.17191,341.94373,235.10843,282.05682,345.18695,351.31873,162.18648,198.93181,228.31142,204.4783,201.30788,140.37534,155.73009,123.20076,128.55655,124.83916,122.81277,144.62619,108.40855,102.83334,96.522545,94.398697,85.91909,74.915176,80.088387,69.091789,95.884712,76.626717,85.100639,67.164383,77.257675,73.425354,66.938004,57.027256,54.234497,52.516502,50.976498,41.32568,41.544235,44.987385,40.155506,35.806606,41.605133,38.547077,38.222042,31.05397,34.477394,32.28392,30.935461,31.324961,31.024244,29.101995,30.332003,30.35939,30.024292,27.749954,27.263748,27.107389,29.125439,24.3009,26.570738,26.799177,24.257132,23.038589,23.895309
273.62503,274.5224,681.01556,322.18149,112.89643,157.35893,212.46771,372.09637,420.54214,517.67456,416.14474,309.49069,373.79855,235.99992,495.08685,298.29831,417.38364,315.67023,398.98697,843.3371,370.61938,528.39661,344.6496,229.04785,213.73975,242.05394,342.04599,161.58124,250.11305,116.25999,211.44002,163.74504,138.75705,199.83289,139.60361,115.84708,145.09076,114.36121,113.92628,107.38794,94.490112,98.792084,92.463242,74.427711,76.483246,92.841698,64.708969,63.146782,78.456871,65.029465,58.86618,59.217945,49.251633,57.038788,49.713535,59.963879,42.970486,44.087143,42.290604,44.706497,36.948254,38.389591,39.322014,32.449734,36.56324,36.29932,32.925236,30.496321,31.103615,31.528833,30.588699,30.360441,31.164213,30.943808,26.902157,27.573973,27.172129,25.234232,25.407898,24.289709,25.066164,24.498594,25.766886,24.804167,23.111483,23.83658
271.4505,123.29556,836.51337,349.9989,189.34442,217.97475,261.63025,455.90561,341.47156,529.60724,536.98328,235.94928,289.2713,409.48331,580.13373,240.43198,468.67386,345.24988,284.49725,698.4223,347.46481,339.50592,242.38484,259.01239,253.38855,249.43098,312.62216,116.90225,181.05113,157.97173,185.17169,180.15169,147.27808,203.79942,116.96327,111.52911,124.5723,107.57584,86.751694,107.73913,107.38792,95.174164,79.427277,68.415802,86.209404,98.148575,82.130615,81.941177,78.790375,72.58046,58.302582,56.499725,68.07682,59.133492,61.097858,50.931572,61.970177,45.884678,45.064053,39.928974,38.396271,34.446442,35.34391,33.656124,32.501892,38.480515,29.003521,33.43042,27.784857,34.395172,33.648968,35.130852,31.69939,30.010571,28.654177,30.645706,28.210379,29.120203,24.697649,25.201704,26.575726,25.905733,23.6724,25.326538,23.515892,26.401501
271.18991,131.65399,610.57654,564.33044,258.73788,151.89569,239.71445,283.99591,266.05707,360.71603,172.86237,201.16653,257.14816,508.81058,512.60138,267.62314,375.82581,174.89081,154.3927,569.79767,548.72009,335.59314,236.30293,245.79091,263.03717,258.9079,392.12967,150.32219,111.92446,178.66354,189.53929,141.9942,123.8963,226.51939,117.97024,87.102966,127.05804,93.593384,102.49999,115.52129,89.836868,108.35149,91.870316,89.916313,102.4696,84.404495,87.815308,82.422165,78.900902,57.562363,62.61636,60.260185,60.986229,54.578136,51.198708,56.447521,45.245049,48.835911,44.280388,41.021564,46.404716,42.180355,33.767689,31.8419,33.503677,34.422581,31.931911,29.290394,28.652992,31.484072,31.33798,31.222404,32.022331,28.465117,28.54846,27.659283,27.97558,25.072224,24.081772,24.726509,24.398872,22.198149,22.426025,23.823786,22.98288,23.426973
339.39984,346.69876,722.46307,279.83795,306.61261,348.04764,308.55542,482.13809,420.09631,437.711,564.80621,247.36436,234.92497,315.19397,460.67352,221.04341,251.93814,323.9487,185.65469,537.10876,552.59296,371.66129,352.49133,324.54904,233.77893,302.52481,303.96481,133.52762,160.71471,146.23889,212.29434,175.82066,161.36819,187.28098,232.18027,111.86147,113.59373,110.6415,114.93751,104.87505,108.76608,81.564629,105.15467,100.86021,93.366417,73.492027,71.069618,80.164162,93.178085,81.483299,74.453781,66.487419,59.351238,61.750523,55.840393,60.801338,49.895336,49.245815,47.934555,41.881683,43.517681,40.524517,37.026272,37.180382,33.716648,33.739613,33.936367,31.79863,32.80772,31.838345,30.008095,31.54409,30.594267,29.88485,28.605721,29.00255,27.717018,28.473799,26.859093,25.981318,26.6036,24.95039,24.453262,24.30855,25.125912,24.891796
301.75397,340.85754,626.8407,205.5616,149.08449,426.89114,381.89233,382.79031,455.54889,439.39996,246.38503,262.36639,206.1825,356.78387,492.43558,246.59427,394.28986,498.90552,368.93066,679.33167,260.43869,577.33551,275.396,360.62875,231.01689,244.50836,335.65088,180.89848,173.45126,138.76155,200.73558,180.42258,144.64815,216.55959,170.5567,108.1744,145.61073,127.28547,131.07344,97.870506,79.592819,88.935585,77.22213,97.626434,108.05904,76.454605,100.16382,79.564941,83.257866,77.814148,66.072708,67.146347,63.968136,69.119568,55.234432,67.035461,49.90855,55.22245,44.301983,41.782406,50.002686,38.853771,36.23851,37.430099,36.740337,33.918095,35.304886,30.837776,32.475182,31.65723,33.68301,31.954712,29.696659,26.250977,28.601721,28.815708,29.407694,26.54273,24.989016,26.410172,26.514351,27.614763,27.119436,25.912111,23.681549,24.260784
138.40334,322.12576,855.86938,233.3306,294.41232,179.85175,329.54388,594.10492,388.32352,218.19952,288.71399,354.25565,448.20346,415.24051,606.59003,240.717,294.07599,235.06577,521.94397,458.47006,307.81375,510.44156,277.70627,308.36905,187.49446,213.95534,327.27106,186.45966,167.47018,165.73734,220.21814,137.23602,158.58496,199.4187,181.09537,154.06334,142.51419,122.49849,126.92991,103.08047,115.89616,104.28783,126.36204,101.36124,85.724213,86.842232,80.080925,77.505478,77.552887,75.356483,71.885353,61.191402,57.058998,59.220322,49.147434,57.919247,55.129662,54.866405,43.189854,45.030304,44.011086,40.177151,36.524834,36.381187,35.050533,36.807785,28.903692,32.93856,28.236006,32.346569,30.629015,29.278002,26.275068,26.534151,27.537525,26.826801,28.0224,26.590225,25.628881,26.15185,26.81814,26.58853,25.731091,26.151304,22.617069,24.864296
234.46951,401.96228,790.43451,488.85983,380.17642,350.44739,358.64902,285.0365,258.13721,358.92697,291.25204,449.21872,448.06528,214.28635,535.84528,154.4384,229.04951,232.89433,327.76196,469.72104,391.46225,492.41931,244.97148,255.42973,318.97668,195.3074,304.87469,159.41011,128.57077,226.83876,222.46085,183.57103,190.49408,246.43472,150.6597,113.17958,132.35191,146.19644,129.16539,98.998642,119.36199,113.70954,93.299736,112.1049,99.412262,95.7761,90.801804,82.139709,81.264374,84.00853,75.096893,75.039444,62.292896,57.262291,67.563774,62.209137,52.821964,53.328384,49.651451,44.797871,42.74445,42.725735,35.923275,33.526478,38.690582,34.519913,31.563692,29.114206,30.012236,32.04826,28.824209,28.737501,29.143465,29.941521,25.815226,28.841366,25.620235,24.187555,25.369465,25.693644,25.85397,23.714661,24.289507,23.57996,22.449829,22.606018
301.73172,171.62932,683.72565,97.32753,327.92715,230.48845,259.22968,197.89198,509.80511,336.14633,420.38824,329.43182,289.64255,429.98788,441.90079,173.1788,328.71185,257.43433,321.38379,517.42029,480.27582,514.35663,262.67386,290.35196,402.22034,151.77945,340.58646,161.89053,183.9592,152.27869,178.53691,205.02126,142.99892,227.8428,172.0164,105.12532,104.29028,120.21638,133.54985,103.25713,96.976234,119.15096,107.674,118.81333,102.82448,80.057861,76.930222,96.902367,73.46067,76.269455,81.433319,69.086563,72.089294,54.591602,55.772686,58.432308,51.306656,48.407341,41.494308,43.996456,46.558262,37.018269,37.070045,36.275967,39.149673,32.94006,30.958378,33.011669,34.470108,32.52198,30.314571,30.958418,30.407898,29.67944,29.28314,25.992775,26.990734,28.94207,26.850454,24.857479,23.309629,25.148682,25.314606,26.097807,25.421968,23.56328
260.17267,360.66544,653.58911,351.67453,336.53741,464.03024,217.68718,368.39301,428.96881,335.08325,312.60571,202.25645,324.21057,378.43909,519.88898,279.672,302.15051,280.35141,310.12164,592.90747,300.19702,263.91675,161.77046,221.97742,464.77197,191.5166,345.35782,208.00243,171.7943,206.68382,230.04419,175.10944,139.88721,207.66783,281.01663,108.22377,134.98972,108.06257,135.61047,109.0612,133.44395,110.75851,98.999687,105.68417,76.486702,90.319664,56.639118,83.021606,87.046005,86.635567,77.85984,70.610649,69.118019,56.542141,63.211563,50.089897,55.583923,49.881107,49.417957,43.21418,47.788353,41.151031,39.112736,33.096272,33.793392,33.72401,29.187683,28.525425,28.22257,31.71521,28.040371,28.947054,31.049978,26.747078,26.500408,26.62779,24.740324,26.108931,22.44977,25.003643,23.675039,23.415194,24.990477,24.577368,23.502308,22.440826
142.78685,294.13492,582.51587,388.49506,239.46722,232.69348,258.03015,220.29457,156.62129,239.53621,426.11227,598.72113,311.57211,312.80075,464.90512,366.1358,468.70276,189.22476,292.96051,856.88007,315.95959,350.64825,136.70233,306.33582,243.91206,208.13245,289.54953,178.26152,205.3004,230.11099,260.36441,168.21619,135.18568,249.51726,390.5484,98.564011,161.68954,125.20252,118.59399,92.967339,139.7888,118.01158,83.304062,103.05171,103.72707,91.67627,84.890053,84.330177,89.616081,88.518028,87.411217,79.306808,70.209007,59.905708,62.149086,63.988544,62.140648,50.78577,44.225243,45.185104,42.814739,41.264763,37.881077,38.336163,37.537003,35.085503,33.604412,31.878567,34.030914,31.781752,34.218712,32.910229,32.050728,28.759298,26.286974,25.41519,26.268381,26.907755,27.374977,25.999895,24.948267,25.442253,24.962383,23.436472,23.281029,24.140461
264.47385,239.61671,586.50525,333.49451,147.08879,164.31337,302.68689,221.41635,346.95169,584.93933,543.0863,435.18314,342.85754,398.8522,362.50134,210.57965,438.66711,288.30869,338.05637,870.84509,345.69641,258.68304,193.17023,240.29645,224.08423,253.47449,349.52328,130.81964,105.1102,141.1727,193.83583,113.64246,152.01003,363.54916,176.50188,115.81146,144.98584,83.200844,132.57851,86.45771,76.676231,101.92296,90.199448,92.028137,77.810135,100.91763,89.949753,85.469719,94.807396,88.151756,65.25647,84.271217,87.297897,65.400238,61.396492,60.901245,60.045712,55.858986,45.150639,45.009933,41.414253,43.361835,36.543095,35.14109,34.853104,35.334949,39.031937,33.903442,35.84436,32.948479,32.219955,29.466103,29.860901,29.616747,29.687881,29.476608,29.841375,28.032124,26.560631,28.016768,25.593855,25.786648,24.009012,22.914057,24.159595,22.277414
293.65497,197.30351,741.58429,403.9483,416.64651,232.61713,290.05301,100.83143,538.5672,411.28323,493.85159,553.20538,414.54605,415.47708,454.14059,178.09627,540.73663,284.13818,307.25372,611.87683,224.86655,278.9024,185.51564,195.87567,128.28336,153.91988,320.73688,169.02402,223.65623,142.57054,177.76457,157.93492,106.80383,244.10585,130.65868,102.57298,139.20808,108.08646,138.71284,118.52809,114.17673,110.41161,91.866554,91.183678,83.329659,86.583382,76.147896,89.069016,84.181671,69.479752,63.783913,65.752777,84.910507,70.464256,58.584774,54.064518,65.947617,50.136955,51.652443,50.576164,47.561867,40.341644,41.920109,36.477528,38.001873,39.355263,36.453251,36.835449,32.735394,34.310051,32.657516,31.85368,32.205704,28.750055,30.287733,29.877892,28.057745,26.269527,26.109941,26.830486,25.661579,24.951494,25.736422,23.921423,22.594481,22.748013
216.11061,222.46703,704.66119,513.88977,438.59747,500.1926,597.55695,177.59314,156.23352,386.4017,648.15863,470.32086,301.06042,394.53003,682.74036,298.77454,539.21362,312.08978,603.56512,686.41229,298.99884,285.29858,265.09589,234.92436,188.70193,223.9642,274.16849,202.40485,293.45114,166.82639,170.48064,88.68161,161.6459,277.88,219.59949,102.31616,132.40129,100.9968,143.0197,98.559654,98.941315,74.374863,105.32789,106.73228,88.127556,109.26466,91.018158,94.851303,85.241112,67.87529,68.454811,56.327515,72.46801,69.697266,63.20924,54.866001,57.333488,53.611389,47.461281,48.346333,41.588219,43.855972,39.337334,40.561409,44.737144,42.506611,42.163414,35.644547,36.506607,30.708366,32.107101,29.015482,35.728336,26.548697,28.948433,25.882122,27.788157,27.293362,23.508322,25.154057,26.401201,23.859476,23.58247,23.400806,24.759867,23.856009
133.14186,271.80017,652.21472,354.26746,584.65265,361.96863,121.82161,387.26288,261.85144,800.74768,709.05396,970.80273,437.3555,535.776,569.82275,221.79538,502.29822,420.03592,695.67438,545.48627,398.68417,322.74091,168.11023,288.57706,229.4521,208.34958,397.36148,186.69925,299.97,210.15327,185.6776,124.68195,194.3517,396.5224,291.1929,108.76701,153.17603,106.89566,100.08668,103.45427,106.14847,84.814316,91.212349,91.845741,84.333992,120.47251,74.4646,88.419746,71.244331,68.495827,85.726295,63.985931,74.137085,67.274063,64.197685,62.123917,60.859894,55.482098,53.618176,50.105072,50.068047,43.837765,54.790936,44.241657,51.606411,45.893135,54.404633,53.006168,44.857876,38.325966,40.796234,38.193039,41.711117,34.743534,31.602949,32.395699,33.566803,31.985258,30.364866,30.709034,28.149435,27.284084,28.420298,26.272564,24.912451,27.179186
257.48923,173.97188,651.18011,471.98608,610.26941,160.31049,265.47787,485.23981,430.08725,602.85309,679.0799,678.01129,507.39758,303.91809,437.29208,475.31943,534.85419,335.78311,279.52771,643.29242,442.371,364.1048,180.97112,366.30579,159.63541,184.83791,320.28632,190.9283,249.24628,211.81145,225.53012,160.06906,119.39293,311.69089,156.02258,111.65675,123.60802,111.64375,141.79179,104.86357,106.1491,109.05765,98.06131,106.89207,72.214622,114.95938,98.381462,100.10307,70.633827,80.399559,67.569382,71.529114,64.001427,63.204071,75.379875,62.864235,65.261429,53.602394,52.743725,47.835098,42.574806,44.751919,45.075817,39.5993,43.468102,44.975006,38.950649,36.94149,34.770657,36.085613,33.330654,31.923538,31.640255,35.320061,30.656878,33.321941,32.160297,30.588436,30.161961,26.72064,23.986872,25.16614,22.536976,22.944489,24.007307,23.526125
161.82581,477.16608,817.30829,593.27161,305.0462,249.44955,375.15955,265.36887,264.73007,684.96661,1354.7413,663.97949,436.30508,424.73975,329.36639,572.46912,383.87476,373.90375,252.09492,293.90305,303.13196,304.7851,216.06422,366.94238,217.94321,181.45975,326.51389,166.58737,196.29807,164.71019,217.03123,169.87627,130.85399,306.46133,100.3962,100.26037,102.28778,103.31569,148.40764,102.35576,99.540779,123.79856,88.142586,83.927383,116.80955,125.58657,77.778687,110.54435,71.391434,72.851288,76.694588,74.660675,64.153976,69.89048,63.101517,57.846203,68.480957,54.963539,53.656261,41.626396,37.546856,39.306496,41.242516,42.127026,36.131107,36.388908,38.381943,39.210655,34.054672,31.384014,33.975307,31.547688,30.495472,24.944656,28.639708,28.288759,28.375214,27.382236,25.12125,24.595114,23.34432,23.021357,22.206844,23.388533,22.996216,22.394211
421.98459,246.43533,647.55109,353.82004,358.72739,398.54855,303.21774,252.21277,370.10147,798.53906,1183.1453,1041.8795,414.36966,391.56812,420.91638,329.14407,219.25015,378.67941,152.88145,308.32236,279.8725,358.03598,231.38585,191.88451,124.66238,248.40771,319.62982,191.96875,206.80046,175.2347,255.27792,124.96519,178.66476,274.6908,132.90384,85.608894,105.12579,109.70627,120.34554,80.692223,108.34083,90.968895,106.06094,84.938934,72.890381,96.92765,83.050743,70.43853,82.643082,76.329773,84.830528,81.108452,70.421082,58.487167,57.528858,55.220654,57.606113,50.150879,46.718334,42.005749,43.896042,39.501316,42.157051,38.318272,40.848526,35.467564,35.088535,32.936184,33.347775,31.018663,28.883383,34.156078,30.162333,30.086445,29.593042,26.460169,28.371502,26.021257,24.224438,24.297514,24.017202,24.715725,23.206112,23.155733,22.787029,22.081337
510.37021,358.24017,622.492,540.33777,309.12454,152.56371,219.56683,309.3392,406.7222,356.77545,867.56085,685.47491,316.66345,367.02991,426.81253,445.72595,359.24103,250.00166,311.56369,317.94812,409.18793,497.79379,180.42595,179.70567,238.57164,310.56702,379.63824,195.68561,184.65424,182.33926,223.79961,126.65203,225.6785,308.89621,145.29579,103.67406,132.86252,111.72147,98.383179,125.10612,107.97788,82.657318,132.78847,101.95264,76.617668,89.985748,75.869446,104.27407,98.320602,63.857803,67.469116,61.225224,78.250854,62.833248,53.945965,56.455242,48.102303,49.381416,43.499001,44.666996,40.931484,44.79747,40.169281,42.012146,38.992878,37.717037,34.707794,32.216171,34.358631,31.587231,31.398733,28.827465,28.92123,27.144426,26.179073,26.976543,27.444925,25.305233,25.146391,25.746727,24.318586,24.037306,21.500048,21.858173,21.882805,21.563343
